ID,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAura,EffectAuraPeriod,EffectBasePoints,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectDieSides,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectMiscValue[0],EffectMiscValue[1],EffectRadiusIndex[0],EffectRadiusIndex[1],EffectSpellClassMask[0],EffectSpellClassMask[1],EffectSpellClassMask[2],EffectSpellClassMask[3],ImplicitTarget[0],ImplicitTarget[1],SpellID
679093,0,1,31,0,0,0,0,149,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,53
679094,0,2,328,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,53
679096,0,0,6,0,0,29,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2374
679097,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,768,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,499
679098,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,605,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,627
679099,0,0,6,0,0,3,60000,3199,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,603
679101,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110
679102,0,0,6,0,0,22,0,19,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,111
679103,0,0,6,1,0,28,0,99,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,112
679105,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,596,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,618
679108,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,339,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,790
679110,0,0,6,1,0,53,1000,9,0.078,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,689
679112,0,0,2,0,0,0,0,24,0.271,1,0,7,0,0,0,0,0.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,591
679113,0,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,196
679114,0,1,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,196
679115,0,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,197
679116,0,1,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,197
679117,0,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,198
679118,0,1,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,198
679119,0,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,263
679120,0,0,6,0,0,29,0,-12,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,6,0,509
679121,0,0,252,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,17,443
679122,0,0,252,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,17,444
679123,0,0,252,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,17,445
679124,0,0,6,0,0,26,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,339
679125,0,1,6,0,0,3,3000,4,0.033,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,339
679126,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,776,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,791
679127,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,695,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,721
679128,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,696,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,722
679130,0,0,50,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,181102,0,7,0,0,0,0,0,22,47,724
679131,0,0,10,0,0,0,0,300,0.286,1,0,21,0,0,0,0,1.3,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,20,0,596
679132,0,0,6,0,0,41,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,21,0,550
679133,0,0,6,0,0,23,5000,-1,0,1,0,1,0,0,0,0,0,10872,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,552
679134,0,1,38,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,21,0,552
679135,0,0,6,0,0,3,3000,10,0.104,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,594
679137,0,0,6,0,0,13,0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,6089
679138,0,0,6,0,0,52,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6094
679139,0,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,203
679140,0,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,204
679141,0,0,6,0,0,29,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,18,0,0,0,0,22,30,31817
679142,0,0,6,0,0,78,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,284,0,0,0,0,0,0,0,1,0,458
679143,0,1,6,0,0,32,0,59,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,458
679144,0,0,9,0.5,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15
679145,0,0,6,1,0,7,0,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,16
679146,0,0,10,1,0,0,0,14,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18
679147,0,0,58,0,0,0,0,-1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,75
679149,0,0,6,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,77
679150,0,1,6,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,77
679151,0,0,30,0,0,0,0,139,0,1,0,41,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,437
679152,0,0,6,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,408
679153,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,408
679154,0,2,6,0,0,87,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,6,0,408
679155,0,0,6,0,0,40,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,409
679156,0,0,6,0,0,40,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,410
679157,0,0,6,0,0,40,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,411
679158,0,0,2,0,0,0,0,190,0.714,0.7,3,27,0,0,0,0,1.9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,421
679159,0,0,77,0,0,0,0,75,0,1,0,15,0,0,0,0,1.1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,639
679161,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8929,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,521
679162,0,0,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,522
679163,0,0,38,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,21,0,526
679164,0,0,6,0,0,29,0,-5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,6,0,457
679166,0,0,17,0,0,0,0,10,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,78
679167,0,0,20,1,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,1,0,0,0,1,90,0,0,0,0,0,0,0,0,0,81
679168,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,84
679170,0,0,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,100
679171,0,1,30,0,0,0,0,89,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,100
679172,0,2,64,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7922,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,100
679173,0,0,252,1,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,17,33
679174,0,0,6,0,0,91,0,-11,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,453
679175,0,0,6,0,0,32,0,99,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,454
679176,0,0,30,0,0,0,0,167,0,1,0,27,0,0,0,0,31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,455
679177,0,0,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,0,0,0,0,0,22,15,456
679178,0,0,2,0,0,0,0,18,0.018,1,0,3,0,0,0,0,0.5,0,0,1,0,0,0,1,0,0,0,13,0,0,0,0,22,15,122
679179,0,1,6,0,0,26,0,-1,0,1,0,1,0,7,0,0,0,0,0,1,0,0,0,1,0,0,13,0,0,0,0,0,22,15,122
679180,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5599,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,504
679181,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7302,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,506
679182,0,0,6,0,0,29,0,-12,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,6,0,507
679184,0,0,17,0,0,0,0,31,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,285
679185,0,0,6,0,0,22,0,-21,0,1,0,1,0,0,0,0,-1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,6,0,302
679186,0,0,30,0,0,0,0,279,0,1,0,81,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,438
679187,0,0,10,1,0,0,0,69,0,1,0,21,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,439
679188,0,0,10,1,0,0,0,139,0,1,0,41,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,440
679189,0,0,10,1,0,0,0,279,0,1,0,81,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,441
679190,0,0,252,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,17,442
679191,0,0,252,1,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,17,31
679192,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,332,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,538
679193,0,0,6,0,0,22,0,719,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,602
679194,0,0,6,0,0,64,5000,359,0.1,1,0,1,0,0,0,0,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,606
679195,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,587,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,608
679196,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,588,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,609
679197,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7300,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,484
679198,0,0,71,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,921
679199,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5502,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,922
679200,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5614,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,931
679203,0,0,10,0,0,0,0,267,0.793,0.2,0,49,0,0,0,0,2.3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,45,0,913
679205,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2878,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1011
679206,0,0,6,0,0,138,0,-6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1139
679207,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,109,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1140
679208,0,0,109,0,0,0,0,14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15,0,0,0,0,0,47,0,982
679209,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6064,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,983
679210,0,0,2,0,0,0,0,90,0.714,1,0,15,0,0,0,0,1.3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,984
679211,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,984,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,985
679212,0,0,6,0,0,78,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,308,0,0,0,0,0,0,0,1,0,470
679213,0,1,6,0,0,32,0,59,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,470
679214,0,0,6,0,0,78,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,306,0,0,0,0,0,0,0,1,0,471
679215,0,1,6,0,0,32,0,59,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,471
679216,0,0,6,0,0,78,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,307,0,0,0,0,0,0,0,1,0,472
679217,0,1,6,0,0,32,0,59,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,472
679218,0,0,38,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,25,0,527
679219,0,0,38,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,21,0,528
679222,0,0,24,0,0,0,0,0,0,1,0,1,5232,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,693
679223,0,0,36,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1009,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,850
679224,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,228,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,852
679225,0,0,6,0,0,12,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,853
679226,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3140,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,854
679227,0,0,6,0,0,29,0,-16,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,6,0,855
679228,0,0,6,0,0,22,0,119,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,696
679229,0,1,6,0,0,161,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,696
679233,0,0,6,1,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,56
679234,0,0,2,1,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58
679235,0,0,2,1,0,0,0,0,1,1,0,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,59
679236,0,0,2,1,0,0,0,5,1,1,0,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,60
679237,0,0,2,1,0,0,0,10,1,1,0,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,61
679238,0,0,6,1,0,138,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,65
679239,0,0,6,0,0,18,0,99,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,66
679240,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1094,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1095
679241,0,0,2,0,0,0,0,37,1,1,0,7,0,0,0,0,0.8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1096
679242,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8926,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,962
679246,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,547,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,565
679247,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,548,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,566
679248,0,0,56,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1860,0,0,0,0,0,0,0,32,0,697
679249,0,0,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,36727,0,0,0,0,0,0,0,18,0,698
679250,0,0,2,0,0,0,0,61,1,1,0,9,0,0,0,0,1.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16,0,711
679251,0,0,2,0,0,0,0,17,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,779
679252,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6207,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,650
679253,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,543,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,874
679255,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,923,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,924
679256,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6344,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,926
679257,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,126,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,928
679258,0,0,6,0,0,22,0,49,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,823
679260,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6222,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1025
679261,0,0,77,0,0,0,0,309,0,1,0,47,0,0,0,0,2.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,1026
679262,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1026,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1027
679264,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6217,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1029
679265,0,0,2,1,0,0,0,22,0.299,1,0,7,0,0,0,0,0.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,695
679266,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,546,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,562
679267,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8928,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,563
679268,0,0,50,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,29784,0,15,0,0,0,0,0,32,0,818
679269,0,0,6,0,0,83,0,14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,819
679270,0,0,6,0,0,8,10000,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,820
679271,0,0,2,0,0,0,0,24,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,780
679272,0,0,63,0,0,0,0,-141,0,1,0,1,0,0,0,0,-3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,781
679273,0,0,2,0,0,0,0,276,0.714,0.7,3,35,0,0,0,0,2.3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,930
679274,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8927,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,880
679275,0,0,2,0,0,0,0,11,0.14,1,0,5,0,0,0,0,0.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,686
679276,0,0,6,0,0,3,3000,7,0.081,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,707
679277,0,1,2,0,0,0,0,18,0.125,1,0,1,0,0,0,0,0.9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,707
679278,0,0,6,1,0,53,1000,28,0.1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,709
679279,0,0,77,0,0,0,0,158,0,1,0,29,0,0,0,0,1.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,647
679280,0,0,6,0,0,23,3000,0,1,1,0,0,0,0,0,0,0,26059,0,1,0,0,0,1,0,0,23,0,0,0,0,0,22,7,804
679281,0,1,6,0,0,61,0,199,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,23,0,0,0,0,0,22,7,804
679282,0,2,6,0,0,26,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,23,0,0,0,0,0,22,7,804
679285,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,824
679286,0,1,118,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,148,0,0,0,0,0,0,0,0,0,824
679287,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,825
679288,0,1,118,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,149,0,0,0,0,0,0,0,0,0,825
679289,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,826
679290,0,1,118,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,152,0,0,0,0,0,0,0,0,0,826
679292,0,0,6,0,0,13,0,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,0,877
679294,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,913,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,914
679295,0,0,6,0,0,24,10000,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,821
679296,0,0,6,0,0,22,0,59,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,822
679297,0,0,10,0,0,0,0,29,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,833
679298,0,1,6,0,0,85,0,29,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,833
679299,0,0,6,0,0,36,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,783
679300,0,1,6,0,0,77,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,17,0,0,0,0,0,0,0,1,0,783
679301,0,0,6,0,0,22,0,39,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,687
679302,0,1,6,0,0,161,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,687
679303,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1073,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,789
679304,0,0,6,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,700
679305,0,0,2,0,0,0,0,11,1,1,0,1,0,0,0,0,1.1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,701
679306,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,642,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,659
679307,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,778,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,793
679308,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,0,0,0,0,0,22,30,794
