ID,DifficultyID,Category,DefenseType,DispelType,Mechanic,PreventionType,StartRecoveryCategory,ChargeCategory,SpellID
70988,0,42,0,1,0,0,0,0,3145
70989,0,51,0,0,0,0,0,0,3146
70992,0,0,3,0,0,2,0,0,3007
70993,0,0,2,0,0,2,133,0,3009
70994,0,33,1,0,23,1,133,0,2878
70995,0,0,3,0,0,2,0,0,3018
70996,0,0,0,1,0,0,0,0,3019
70997,0,37,0,1,0,0,0,0,2354
70998,0,18,1,4,0,1,0,0,3583
70999,0,55,0,0,0,0,0,0,1849
71000,0,44,0,0,0,0,0,0,1850
71001,0,0,1,1,0,1,133,0,2941
71002,0,691,1,3,0,1,133,0,2944
71005,0,0,1,0,0,1,133,0,8423
71007,0,21,0,0,0,0,0,0,3284
71008,0,0,2,0,0,2,133,0,3010
71009,0,0,1,0,0,1,0,0,3530
71011,0,0,1,0,0,1,133,0,9591
71012,0,0,1,0,0,1,133,0,2120
71014,0,0,0,0,16,0,0,0,3267
71015,0,19,1,0,0,1,133,0,2138
71018,0,40,2,0,15,2,0,0,3147
71019,0,44,0,0,0,0,0,0,2983
71020,0,44,0,0,0,0,0,0,2984
71021,0,0,1,4,0,1,0,0,3815
71022,0,21,0,0,0,0,0,0,3490
71023,0,0,1,0,0,1,0,0,2408
71024,0,0,1,2,0,1,0,0,2943
71026,0,0,1,1,0,1,133,0,2855
71027,0,18,0,4,0,0,0,0,3358
71028,0,37,0,1,0,0,0,0,2353
71030,0,0,1,0,0,1,0,0,3108
71031,0,32,1,1,5,1,0,0,3109
71032,0,44,0,0,0,0,0,0,2848
71034,0,0,1,0,0,1,0,0,2363
71035,0,25,1,0,0,1,0,0,3359
71036,0,36,0,2,0,0,0,0,3360
71037,0,2,0,0,0,0,0,0,3361
71038,0,35,1,0,0,1,0,0,3106
71039,0,0,1,0,0,1,0,0,2364
71040,0,88,1,0,26,1,0,0,2139
71041,0,0,1,1,0,1,0,0,2140
71042,0,21,1,0,0,1,0,0,3338
71043,0,23,0,0,0,0,0,0,3107
71044,0,56,1,1,19,1,133,0,3747
71045,0,0,1,0,0,1,0,0,1123
71046,0,35,1,0,0,1,0,0,1124
71048,0,0,1,0,0,1,0,0,2342
71050,0,40,2,0,0,2,0,0,2630
71051,0,0,2,0,0,2,133,0,1759
71052,0,0,1,0,0,1,0,0,3349
71053,0,40,2,0,0,2,0,0,2973
71054,0,0,1,1,0,1,133,0,1126
71055,0,49,3,0,0,2,133,0,1510
71056,0,0,3,4,0,2,133,0,3043
71057,0,0,1,3,0,1,0,0,3585
71058,0,0,0,0,21,0,0,0,3363
71059,0,0,1,1,0,1,133,0,2652
71060,0,0,1,0,0,1,0,0,2653
71061,0,2,3,0,0,2,133,0,3044
71062,0,0,2,0,0,2,0,0,2816
71063,0,0,1,4,0,0,0,0,2818
71064,0,0,1,0,0,1,0,0,3124
71065,0,32,0,1,12,0,0,0,3143
71066,0,50,1,0,0,1,0,0,3129
71067,0,65,2,1,0,2,0,0,3130
71068,0,2,1,0,0,1,0,0,3131
71069,0,0,2,0,0,2,133,0,2974
71071,0,4,0,0,0,0,0,0,3592
71072,0,0,0,1,0,0,0,0,2381
71073,0,0,1,0,0,1,0,0,3127
71074,0,0,1,1,13,1,0,0,3355
71075,0,0,1,1,0,1,0,0,3356
71078,0,21,1,0,0,1,0,0,3339
71083,0,36,0,3,0,0,0,0,3335
71085,0,37,0,1,0,0,0,0,2351
71086,0,4,0,0,0,0,0,0,3591
71087,0,0,1,2,0,1,0,0,3237
71088,0,21,0,0,0,0,0,0,3238
71090,0,11,1,0,0,1,0,0,2639
71091,0,0,2,0,0,2,133,0,1752
71092,0,0,0,0,0,0,133,0,2383
71095,0,0,0,1,0,0,0,0,28769
71097,0,85,3,0,0,2,133,0,2643
71099,0,0,1,0,0,1,0,0,2365
71100,0,0,1,0,0,1,0,0,3737
71104,0,0,2,1,0,2,133,0,2537
71105,0,19,1,0,0,1,0,0,2607
71107,0,44,0,0,0,0,0,0,2850
71108,0,0,1,0,0,1,0,0,2626
71109,0,40,2,0,0,2,0,0,2627
71110,0,40,2,0,0,2,0,0,2628
71111,0,0,1,0,0,1,0,0,3141
71112,0,76,3,0,0,2,0,0,2480
71114,0,0,1,0,0,1,133,0,2121
71115,0,0,1,1,0,1,133,0,2767
71116,0,0,3,0,0,0,0,0,2676
71118,0,40,2,0,0,2,0,0,1918
71119,0,0,2,0,0,2,133,0,1824
71120,0,0,1,1,0,1,133,0,2970
71124,0,0,1,0,0,1,0,0,2176
71126,0,65,1,0,0,1,0,0,1920
71127,0,65,1,0,0,1,0,0,1921
71129,0,0,1,0,0,1,133,0,2782
71132,0,0,1,0,0,1,0,0,2171
71133,0,0,1,0,0,1,133,0,1834
71135,0,35,1,0,0,1,0,0,2951
71137,0,0,1,0,0,1,133,0,2008
71138,0,0,1,1,0,1,133,0,2645
71139,0,82,2,0,0,2,133,0,1753
71140,0,0,1,0,0,1,133,0,1949
71141,0,47,2,0,0,2,0,0,2457
71143,0,0,1,0,0,1,0,0,2691
71145,0,0,1,0,0,1,133,0,2362
71147,0,44,0,0,0,0,0,0,2568
71148,0,44,0,0,0,0,0,0,2569
71149,0,0,1,0,0,1,133,0,2054
71150,0,0,1,0,0,1,133,0,2055
71153,0,0,1,0,0,1,0,0,3734
71154,0,0,1,0,0,1,0,0,3735
71155,0,0,2,0,15,2,133,0,1943
71157,0,32,1,1,0,1,0,0,2647
71158,0,82,1,0,0,1,0,0,2649
71161,0,0,1,0,0,1,133,0,2010
71163,0,40,2,0,0,2,0,0,2629
71164,0,0,0,0,0,0,133,0,1515
71165,0,56,1,0,0,1,133,0,2800
71166,0,32,1,0,12,1,0,0,2880
71169,0,39,0,0,0,0,0,0,1856
71170,0,0,2,0,0,2,133,0,1823
71171,0,0,1,0,0,1,133,0,2484
71173,0,44,0,0,0,0,0,0,2570
71174,0,65,1,0,0,1,0,0,1922
71175,0,0,0,1,0,0,0,0,3369
71176,0,0,1,1,0,1,133,0,2090
71177,0,19,1,0,0,1,133,0,2137
71179,0,0,1,1,0,1,133,0,2893
71180,0,0,1,0,0,1,0,0,3055
71181,0,0,1,0,0,1,0,0,2175
71185,0,0,0,0,0,0,133,0,2580
71186,0,0,1,1,10,1,133,0,2637
71187,0,0,1,0,0,1,0,0,2172
71188,0,0,1,0,0,1,0,0,3062
71189,0,0,1,0,0,1,0,0,2604
71190,0,0,1,0,0,1,133,0,2096
71191,0,35,3,0,0,2,0,0,1980
71192,0,19,1,0,0,1,133,0,2608
71193,0,19,1,0,0,1,133,0,2610
71194,0,0,1,0,0,1,0,0,2173
71195,0,0,1,1,0,1,133,0,2947
71196,0,0,1,0,0,1,133,0,2948
71199,0,0,1,0,0,1,133,0,2050
71200,0,0,1,0,0,1,133,0,2052
71201,0,0,0,2,0,0,0,0,3105
71203,0,0,2,0,14,2,133,0,2070
71206,0,0,1,1,0,1,133,0,2091
71207,0,1144,1,1,0,1,133,0,2651
71208,0,0,1,0,0,1,133,0,2053
71209,0,85,1,0,0,1,133,0,2860
71210,0,25,1,0,0,1,0,0,3368
71212,0,0,0,0,0,0,133,0,2641
71213,0,76,3,0,0,2,0,0,2764
71214,0,19,1,0,0,1,133,0,2136
71215,0,82,2,0,0,2,133,0,1742
71216,0,0,1,0,0,1,133,0,8422
71218,0,35,1,0,0,1,133,0,2812
71219,0,0,2,0,0,2,133,0,1822
71221,0,0,1,0,0,1,0,0,2174
71222,0,0,2,0,12,2,133,0,1833
71224,0,44,1,0,0,1,133,0,1953
71227,0,39,0,0,0,0,0,0,1857
71229,0,0,1,0,0,1,0,0,4351
71230,0,0,1,4,0,1,0,0,3396
71231,0,0,1,0,0,1,0,0,3536
71232,0,21,1,1,0,0,0,0,3742
71233,0,0,1,0,0,1,0,0,3710
71234,0,0,0,0,0,1,0,0,3655
71235,0,55,1,1,0,1,0,0,3631
71236,0,36,0,0,0,0,0,0,3650
71238,0,0,1,3,0,1,0,0,3256
71239,0,0,1,0,0,0,0,0,3220
71240,0,4,1,0,0,0,0,0,3221
71241,0,4,1,0,0,0,0,0,3222
71243,0,21,0,1,0,0,0,0,3389
71245,0,4,1,0,0,0,0,0,3223
71246,0,0,3,0,0,2,0,0,4165
71249,0,0,1,0,0,1,133,0,3700
71250,0,18,1,3,0,1,0,0,3150
71251,0,0,1,0,0,1,0,0,4509
71252,0,0,0,0,0,0,133,0,4511
71253,0,21,1,1,0,1,0,0,3826
71257,0,0,1,1,0,1,0,0,3602
71258,0,36,2,0,0,2,0,0,3603
71259,0,0,1,0,0,1,0,0,4400
71260,0,36,1,1,12,1,0,0,3635
71261,0,36,1,1,10,1,0,0,3636
71264,0,55,1,1,0,1,0,0,3229
71265,0,65,0,0,0,0,0,0,3385
71266,0,0,1,0,0,1,0,0,3386
71267,0,0,1,0,0,1,0,0,3187
71268,0,0,1,0,0,1,0,0,4442
71269,0,0,1,0,0,1,0,0,4443
71270,0,0,1,0,0,1,0,0,4444
71271,0,0,1,4,11,0,0,0,3409
71273,0,21,1,0,0,1,0,0,3322
71275,0,25,1,0,0,1,0,0,4221
71276,0,0,1,0,0,1,0,0,3474
71277,0,38,0,1,0,0,0,0,3477
71280,0,0,1,0,0,1,0,0,3723
71281,0,36,1,3,0,1,0,0,14539
71282,0,0,1,1,0,1,133,0,3627
71283,0,0,1,0,0,1,133,0,3698
71285,0,39,0,0,0,0,0,0,2882
71286,0,21,0,0,0,0,0,0,3637
71287,0,65,2,0,0,2,0,0,3391
71288,0,0,1,0,0,1,0,0,3054
71289,0,0,1,0,0,1,0,0,9268
71290,0,0,1,0,0,1,0,0,9270
71291,0,4,1,0,0,0,0,0,3219
71292,0,0,1,0,0,1,0,0,4389
71293,0,0,1,0,0,1,0,0,3189
71294,0,0,1,0,0,1,0,0,3089
71295,0,0,1,0,0,1,0,0,3354
71296,0,0,1,0,0,1,133,0,3561
71300,0,0,1,0,0,1,0,0,4352
71301,0,0,1,0,0,1,0,0,4353
71302,0,65,2,0,0,2,0,0,3417
71303,0,21,0,0,0,0,0,0,3418
71304,0,55,0,0,0,0,0,0,3151
71305,0,36,1,1,0,1,0,0,14533
71308,0,0,1,0,0,1,0,0,4388
71310,0,36,0,1,0,0,0,0,3485
71311,0,0,1,0,0,1,0,0,3212
71312,0,0,1,0,0,1,0,0,3606
71313,0,2,0,0,0,0,0,0,3393
71314,0,2,0,0,0,0,0,0,3394
71315,0,65,2,1,0,2,0,0,3247
71316,0,21,0,0,0,0,0,0,3248
71317,0,36,2,0,0,2,0,0,3252
71319,0,0,1,0,0,1,0,0,3684
71320,0,55,0,0,0,0,0,0,4147
71321,0,57,0,0,0,0,0,0,4148
71322,0,65,2,0,0,2,0,0,4159
71323,0,0,0,1,0,0,0,0,3246
71324,0,0,1,0,0,1,133,0,3662
71325,0,65,2,0,12,2,0,0,3242
71328,0,54,0,1,0,0,0,0,3651
71330,0,0,1,0,0,1,133,0,3472
71333,0,25,1,0,0,1,0,0,4209
71334,0,0,1,0,0,1,0,0,4354
71336,0,23,0,0,0,0,0,0,3611
71337,0,55,0,0,0,0,0,0,3149
71339,0,0,2,0,15,2,133,0,9492
71340,0,36,0,4,12,0,0,0,3609
71341,0,0,2,0,0,2,0,0,26027
71342,0,0,1,0,0,1,0,0,4355
71344,0,0,1,0,0,1,0,0,3214
71345,0,0,1,0,0,1,0,0,3215
71346,0,0,1,0,0,1,0,0,3216
71347,0,0,1,0,0,1,0,0,3217
71348,0,0,1,0,0,1,0,0,3218
71349,0,21,0,0,0,0,0,0,4238
71350,0,36,2,0,11,2,0,0,3604
71351,0,0,1,0,0,1,0,0,4356
71352,0,0,0,0,0,1,0,0,3658
71353,0,36,0,3,0,0,0,0,3427
71354,0,35,1,1,0,1,0,0,3204
71355,0,0,3,0,0,2,0,0,4164
71356,0,55,1,1,0,1,0,0,3443
71357,0,65,2,0,12,2,0,0,3446
71358,0,23,0,0,0,0,0,0,3605
71359,0,37,0,0,0,0,0,0,3648
71360,0,62,1,3,0,1,0,0,3429
71361,0,0,1,0,0,0,0,0,28760
71363,0,22,1,1,0,1,0,0,3442
71364,0,0,0,0,0,1,0,0,3652
71365,0,0,1,0,0,1,0,0,3745
71366,0,0,1,0,0,1,0,0,3183
71368,0,0,1,0,0,1,0,0,3800
71369,0,0,1,0,0,1,0,0,3801
71370,0,36,0,0,0,0,0,0,3288
71371,0,0,1,0,0,1,133,0,3562
71372,0,0,1,0,0,1,133,0,3563
71373,0,0,0,0,0,1,133,0,3599
71374,0,0,1,1,11,1,0,0,3600
71378,0,0,1,0,0,1,0,0,3526
71379,0,23,0,0,0,0,0,0,3527
71380,0,0,1,0,0,1,0,0,3528
71383,0,0,1,0,0,1,0,0,3732
71385,0,0,1,0,0,1,0,0,3180
71386,0,0,1,0,0,1,0,0,3534
71387,0,0,1,0,0,1,0,0,3535
71388,0,0,1,0,0,1,133,0,3110
71389,0,0,1,0,0,1,133,0,3111
71390,0,0,1,0,0,1,0,0,3302
71391,0,0,0,1,0,0,0,0,28770
71392,0,0,1,0,0,1,0,0,3182
71393,0,0,1,0,0,1,0,0,3533
71395,0,37,0,1,0,0,0,0,3169
71396,0,0,3,0,0,2,133,0,3674
71397,0,0,1,0,0,1,0,0,3531
71398,0,0,1,0,0,1,0,0,3532
71399,0,0,1,0,0,1,0,0,3303
71402,0,52,2,0,0,2,0,0,3148
71405,0,51,1,4,0,1,0,0,3332
71406,0,34,1,1,7,1,0,0,3542
71407,0,21,1,0,0,1,0,0,3235
71408,0,35,3,0,0,2,0,0,3013
71409,0,35,3,0,0,2,0,0,3015
71410,0,21,0,0,0,0,0,0,3419
71411,0,0,0,1,0,0,0,0,3258
71413,0,0,1,0,0,1,0,0,3721
71414,0,21,0,0,0,0,0,0,3639
71415,0,0,1,0,0,1,0,0,3726
71417,0,0,1,0,0,1,0,0,3799
71418,0,0,0,1,0,0,0,0,3574
71419,0,21,0,0,0,0,0,0,3260
71421,0,0,1,0,0,1,0,0,3350
71422,0,2,1,0,0,1,0,0,3234
71423,0,47,2,0,0,2,0,0,2458
71425,0,0,1,0,0,1,0,0,3455
71429,0,18,2,1,0,2,0,0,3261
71430,0,36,1,1,0,1,0,0,3264
71431,0,65,2,0,0,2,0,0,8876
71432,0,0,1,3,0,1,0,0,3439
71433,0,37,1,6,0,0,0,0,3680
71434,0,0,1,0,0,1,0,0,3682
71435,0,0,1,0,0,1,133,0,9490
71437,0,0,1,0,0,1,0,0,3751
71438,0,0,1,0,0,1,0,0,3559
71439,0,0,1,0,0,1,133,0,3565
71440,0,0,1,0,0,1,133,0,3552
71442,0,0,1,0,0,1,133,0,3566
71443,0,0,1,0,0,1,133,0,3567
71444,0,0,1,0,0,1,0,0,3352
71446,0,36,1,3,0,1,0,0,3436
71447,0,0,1,0,0,1,0,0,3807
71448,0,55,1,1,0,1,0,0,3136
71449,0,0,1,0,0,1,0,0,3529
71450,0,18,1,3,0,1,0,0,3584
71451,0,0,1,0,0,1,0,0,3802
71453,0,0,1,0,0,1,0,0,3456
71455,0,0,1,0,0,1,0,0,3351
71456,0,0,1,0,0,1,0,0,3808
71457,0,0,1,0,0,1,0,0,3810
71458,0,0,1,0,0,1,0,0,3457
71459,0,0,1,0,0,1,133,0,3661
71460,0,21,1,1,0,1,0,0,3825
71461,0,0,1,1,0,1,0,0,3132
71462,0,55,0,0,0,0,0,0,3133
71463,0,41,0,0,0,0,0,0,3232
71464,0,36,1,1,0,1,0,0,3233
71465,0,24,0,0,0,0,0,0,3822
71466,0,0,1,0,0,1,0,0,3805
71467,0,0,1,0,0,1,0,0,3806
71469,0,0,1,0,0,1,0,0,3752
71470,0,23,0,0,0,0,0,0,3537
71471,0,0,1,0,0,1,133,0,3140
71472,0,0,1,0,0,1,0,0,3724
71473,0,0,1,0,0,1,0,0,3725
71477,0,19,1,0,0,1,133,0,2606
71479,0,0,0,1,0,0,0,0,3416
71481,0,0,1,0,0,1,0,0,3353
71482,0,0,1,0,0,1,0,0,3121
71483,0,0,1,0,0,1,0,0,2382
71484,0,65,2,0,12,2,0,0,3551
71485,0,0,0,0,16,0,0,0,3268
71486,0,0,0,1,0,0,0,0,3269
71489,0,0,1,3,0,1,0,0,3587
71490,0,36,1,0,9,1,0,0,3589
71491,0,18,1,3,0,1,0,0,3586
71492,0,47,1,0,0,1,0,0,4137
71493,0,0,1,0,0,1,0,0,4301
71494,0,0,1,0,0,1,0,0,4302
71495,0,0,1,0,0,1,0,0,4303
71496,0,0,1,0,0,1,0,0,4496
71497,0,0,1,0,0,1,133,0,5186
71499,0,0,1,0,0,1,0,0,4494
71500,0,0,1,0,0,1,0,0,4459
71501,0,0,1,0,0,1,0,0,4460
71502,0,0,1,0,0,1,0,0,4456
71503,0,0,1,0,0,1,0,0,4458
71504,0,2,1,0,0,1,0,0,5401
71505,0,0,1,0,0,1,0,0,4328
71506,0,0,1,0,0,1,0,0,4329
71507,0,0,1,0,0,1,0,0,4330
71508,0,0,1,0,0,1,0,0,4625
71509,0,0,1,0,0,1,0,0,4626
71510,0,0,1,0,0,1,0,0,4287
71511,0,18,0,4,0,0,0,0,4286
71512,0,47,1,0,0,1,0,0,4139
71515,0,0,1,0,5,2,0,0,5134
71516,0,0,1,0,0,1,0,0,4342
71517,0,0,0,1,0,0,0,0,4318
71519,0,22,1,1,0,1,0,0,5514
71520,0,0,1,0,0,1,0,0,5309
71521,0,0,1,0,0,1,0,0,4390
71526,0,65,0,0,15,0,0,0,4102
71527,0,2,0,0,0,0,0,0,4280
71528,0,0,1,0,0,1,0,0,4290
71529,0,0,1,0,0,1,0,0,4289
71530,0,0,1,0,0,1,0,0,4426
71533,0,0,1,2,0,1,0,0,5137
71534,0,85,2,0,0,2,0,0,4281
71535,0,0,1,0,0,1,0,0,4622
71536,0,0,1,0,12,2,0,0,4066
71537,0,34,1,0,0,1,0,0,4167
71538,0,0,1,0,0,0,0,0,3407
71539,0,0,1,0,0,1,0,0,5307
71540,0,0,2,0,0,2,133,0,5308
71541,0,36,0,0,0,0,0,0,4805
71542,0,0,1,0,0,1,0,0,5287
71543,0,0,0,0,0,0,133,0,9712
71544,0,0,1,0,0,1,0,0,4309
71545,0,0,1,0,0,1,0,0,4495
71546,0,0,1,0,0,1,0,0,4480
71551,0,0,1,0,0,1,0,0,5285
71552,0,0,1,0,0,1,0,0,5509
71553,0,0,1,0,0,1,133,0,5504
71554,0,0,1,0,0,1,133,0,5505
71555,0,0,1,0,0,1,133,0,5506
71556,0,0,1,0,0,1,0,0,4896
71557,0,0,1,0,0,1,0,0,4478
71558,0,64,0,0,0,0,0,0,5121
71559,0,0,1,0,0,1,133,0,4987
71560,0,0,1,0,0,1,0,0,5286
71561,0,0,1,0,0,1,0,0,4336
71562,0,0,1,0,0,1,0,0,4338
71563,0,47,1,0,0,1,0,0,4109
71564,0,47,1,0,0,1,0,0,4111
71565,0,46,0,0,0,0,0,0,4312
71567,0,0,1,1,0,1,133,0,5138
71568,0,0,1,0,0,1,0,0,4461
71569,0,0,1,0,0,1,0,0,4462
71570,0,0,1,0,0,1,0,0,4463
71571,0,18,1,4,0,1,0,0,5105
71572,0,0,1,0,0,1,0,0,4475
71573,0,33,0,1,12,0,0,0,5106
71574,0,0,1,0,0,1,0,0,4385
71575,0,0,1,0,0,1,0,0,4476
71576,0,0,1,0,0,1,0,0,4477
71577,0,0,1,0,0,1,0,0,4334
71578,0,0,1,0,0,1,0,0,4384
71580,0,0,1,0,0,1,0,0,4386
71582,0,0,1,0,0,1,133,0,5187
71583,0,0,1,0,0,1,133,0,5188
71584,0,0,1,0,0,1,0,0,5297
71585,0,0,1,0,0,1,0,0,5289
71586,0,0,1,0,0,1,0,0,4387
71587,0,0,1,0,0,1,0,0,4623
71589,0,0,1,0,0,1,0,0,5357
71590,0,0,1,0,0,1,0,0,5290
71591,0,0,1,0,0,1,0,0,5291
71592,0,0,1,0,0,1,0,0,5292
71593,0,0,1,0,0,1,0,0,5296
71595,0,0,1,0,0,1,0,0,4341
71597,0,0,1,0,0,1,0,0,4897
71598,0,0,1,0,0,1,0,0,4339
71600,0,0,1,0,0,1,133,0,5185
71601,0,0,1,0,0,1,0,0,4298
71602,0,0,1,0,0,1,0,0,4493
71604,0,96,0,0,0,0,0,0,4083
71608,0,36,0,0,0,0,0,0,4245
71609,0,0,1,0,0,1,0,0,4028
71613,0,0,1,0,12,2,0,0,4069
71614,0,0,1,0,0,1,0,0,4420
71615,0,0,1,0,0,1,0,0,4032
71616,0,0,1,0,0,1,0,0,4408
71617,0,0,1,0,0,2,0,0,4054
71619,0,0,1,0,0,1,0,0,4421
71623,0,0,1,1,0,0,0,0,4077
71624,0,0,1,6,0,0,0,0,4079
71627,0,0,1,0,0,1,0,0,4033
71628,0,0,1,0,0,1,0,0,4034
71629,0,44,0,0,0,0,0,0,4105
71630,0,0,1,0,0,1,0,0,5455
71631,0,34,1,0,0,1,0,0,4168
71632,0,0,1,0,0,1,0,0,4031
71633,0,0,1,0,0,1,0,0,4448
71634,0,47,1,0,0,1,0,0,4107
71635,0,0,1,0,0,1,0,0,4366
71636,0,18,1,1,0,1,0,0,4320
71637,0,36,0,0,0,0,0,0,4321
71639,0,0,1,0,0,1,0,0,4412
71640,0,0,1,0,0,1,0,0,4029
71641,0,0,1,0,0,1,0,0,4030
71642,0,0,1,0,0,1,0,0,4382
71644,0,0,1,0,0,1,0,0,4414
71647,0,4,1,0,0,0,0,0,4042
71649,0,0,1,0,0,1,0,0,4479
71650,0,55,0,0,0,0,0,0,4146
71655,0,0,1,0,0,1,0,0,4405
71656,0,0,1,0,0,1,0,0,4406
71657,0,0,1,0,0,1,0,0,4416
71658,0,38,0,0,0,0,0,0,5102
71659,0,0,1,0,0,1,0,0,4488
71660,0,0,1,0,0,1,0,0,4340
71661,0,0,1,0,0,1,0,0,4026
71662,0,0,1,0,0,1,0,0,4035
71663,0,0,1,0,0,1,133,0,3699
71664,0,50,2,0,0,2,0,0,4520
71665,0,0,1,0,0,1,0,0,4398
71666,0,0,1,0,12,2,0,0,4067
71667,0,0,1,0,12,0,0,0,4068
71668,0,0,1,0,0,1,0,0,4445
71669,0,0,1,0,0,1,0,0,4446
71671,0,34,1,0,0,1,0,0,4169
71674,0,0,1,0,0,1,0,0,4417
71675,0,0,1,0,0,1,0,0,4418
71676,0,34,0,0,0,0,0,0,4246
71678,0,0,1,2,17,0,0,0,4060
71679,0,0,1,0,0,2,0,0,4061
71680,0,0,1,0,0,2,0,0,4062
71681,0,0,1,0,0,1,0,0,4440
71682,0,0,1,0,0,1,0,0,4027
71683,0,0,1,0,0,1,0,0,4538
71686,0,0,2,0,0,2,0,0,4243
71687,0,36,0,0,15,0,0,0,4244
71689,0,0,1,0,0,1,0,0,4410
71690,0,0,1,0,0,1,0,0,3686
71691,0,0,1,0,0,1,0,0,3688
71692,0,0,1,0,0,1,0,0,3691
71693,0,0,1,0,0,1,0,0,4373
71694,0,0,1,0,0,1,0,0,4374
71695,0,0,1,0,12,2,0,0,4064
71696,0,0,1,0,0,1,0,0,4447
71697,0,0,1,0,0,1,0,0,4371
71701,0,0,1,0,0,1,0,0,4428
71702,0,0,1,0,0,1,0,0,4429
71705,0,0,1,0,12,2,0,0,4065
71706,0,0,1,0,0,1,0,0,4372
71707,0,0,0,1,0,0,0,0,4063
71709,0,36,1,0,0,1,133,0,3716
71710,0,24,0,0,0,0,0,0,3718
71711,0,0,1,1,0,0,0,0,4057
71713,0,0,1,0,0,1,0,0,4370
71717,0,0,1,0,0,1,0,0,4402
71719,0,0,1,0,0,1,0,0,4368
71720,0,0,1,0,0,1,0,0,4369
71723,0,0,1,0,0,1,0,0,4357
71724,0,47,1,0,0,1,0,0,5363
71726,0,38,0,5,0,0,0,0,5916
71727,0,30,1,0,0,0,0,0,5723
71728,0,0,1,0,0,1,0,0,5345
71730,0,32,0,0,12,0,0,0,5918
71731,0,0,1,0,0,1,0,0,5454
71732,0,85,2,0,0,2,0,0,5532
71733,0,0,1,3,0,1,0,0,5413
71736,0,30,1,0,0,0,0,0,6262
71737,0,30,1,0,0,0,0,0,6263
71738,0,0,1,0,0,1,0,0,4971
71739,0,0,1,0,0,1,0,0,5113
71740,0,55,1,1,0,1,0,0,5115
71741,0,0,3,1,11,2,133,0,5116
71742,0,23,0,0,0,0,0,0,5252
71743,0,0,1,0,0,1,0,0,5341
71746,0,0,1,0,0,1,0,0,5728
71749,0,0,1,0,0,1,133,0,5699
71750,0,0,1,0,0,1,0,0,5358
71751,0,0,1,0,0,1,0,0,5729
71752,0,0,1,0,0,1,0,0,4915
71753,0,0,1,0,0,1,0,0,4917
71754,0,0,1,0,0,1,0,0,4918
71755,0,0,1,0,0,1,0,0,4627
71756,0,0,1,0,0,1,0,0,4628
71757,0,0,1,1,0,1,133,0,6076
71758,0,0,2,0,0,2,133,0,5221
71759,0,0,1,1,0,1,133,0,6074
71760,0,0,1,1,0,1,133,0,6075
71762,0,0,0,0,0,2,0,0,5696
71763,0,0,1,1,0,1,133,0,5697
71766,0,44,0,0,0,0,0,0,5199
71767,0,0,0,9,0,0,0,0,5888
71768,0,0,1,0,0,1,133,0,5189
71769,0,0,1,0,0,1,133,0,6060
71770,0,0,0,0,11,0,0,0,5159
71771,0,0,1,0,0,1,0,0,5431
71772,0,0,0,0,12,0,0,0,5164
71773,0,0,1,0,0,1,133,0,5242
71774,0,0,1,0,0,1,0,0,4943
71775,0,0,1,0,0,1,0,0,5354
71776,0,47,1,0,0,1,0,0,5367
71777,0,64,0,0,0,0,0,0,5122
71778,0,0,1,0,0,1,0,0,4293
71779,0,0,1,0,12,0,0,0,5530
71782,0,65,2,0,12,2,0,0,5703
71783,0,11,0,0,0,0,0,0,5004
71784,0,0,1,0,0,1,133,0,6064
71785,0,0,1,1,7,1,133,0,5196
71786,0,44,0,0,0,0,0,0,5197
71787,0,0,1,0,0,1,0,0,5528
71788,0,0,1,0,0,1,0,0,5529
71789,0,0,1,1,11,1,0,0,6136
71790,0,0,2,0,0,2,0,0,5967
71792,0,39,0,0,0,0,0,0,4948
71793,0,0,2,2,0,2,0,0,4974
71794,0,0,1,0,0,1,0,0,5430
71795,0,0,1,0,0,1,0,0,5343
71796,0,0,1,0,0,1,0,0,5344
71797,0,2,1,0,0,1,0,0,6255
71798,0,0,1,0,0,1,0,0,5715
71799,0,0,1,1,0,1,133,0,6117
71801,0,0,1,0,0,1,0,0,5554
71802,0,0,2,0,0,2,0,0,14516
71804,0,0,1,0,0,1,0,0,5481
71805,0,0,1,0,0,1,0,0,5716
71807,0,0,1,3,0,1,0,0,6278
71808,0,0,1,0,0,1,0,0,5355
71810,0,11,0,0,0,0,0,0,5005
71811,0,0,1,0,0,1,0,0,25744
71813,0,38,0,0,0,0,0,0,5707
71814,0,47,1,0,0,1,0,0,5366
71815,0,44,2,0,0,2,0,0,6268
71816,0,0,1,1,7,1,133,0,5195
71817,0,0,1,0,0,1,0,0,5342
71818,0,0,1,2,0,1,0,0,5884
71819,0,0,1,0,0,1,0,0,5717
71820,0,0,1,0,0,1,0,0,5117
71822,0,85,2,0,12,2,0,0,5708
71823,0,0,1,0,0,1,0,0,4907
71824,0,634,1,1,5,1,133,0,5484
71825,0,23,1,0,0,1,0,0,5605
71827,0,0,3,0,0,2,0,0,6252
71828,0,0,2,0,12,2,0,0,6253
71829,0,85,1,0,0,1,0,0,6254
71830,0,0,1,1,0,1,133,0,6077
71831,0,45,1,0,0,1,133,0,5730
71832,0,38,0,5,0,0,0,0,8874
71834,0,0,1,0,0,1,0,0,4490
71835,0,0,1,0,0,1,0,0,5000
71836,0,0,1,0,0,1,0,0,4913
71837,0,0,1,0,0,1,0,0,25993
71838,0,50,1,0,0,1,133,0,8873
